 Cycle Period  Scenario   Power Gen   #Turbines
   649      6        10        0.00           0
   649      6        11        0.00           0
   649      6        12        5.49           1
   649      6        13        0.00           0
   649      6        14        0.00           0
   649      6        15       -0.00-4.06984e-13
   649      7         1        0.00           0
   649      7         2        0.00           0
   649      7         3        0.00           0
   649      7         4        0.00           0
   649      7         5        0.00           0
   649      7         6        0.00           0
   649      7         7        0.00           0
   649      7         8        0.00           0
   649      7         9        0.00 9.71445e-17
   649      7        10        0.00           0
   649      7        11        0.00           0
   649      7        12        0.00           0
   649      7        13        0.00           0
   649      7        14        0.00           0
   649      7        15        0.00  9.7853e-14
   649      8         1        0.00           0
   649      8         2        0.00           0
   649      8         3        0.00           0
   649      8         4        0.00           0
   649      8         5        0.00           0
   649      8         6        0.00           0
   649      8         7        0.00           0
   649      8         8        0.00           0
   649      8         9        0.00 9.71445e-17
   649      8        10        0.00           0
   649      8        11        0.00           0
   649      8        12        0.00           0
   649      8        13        0.00           0
   649      8        14        0.00           0
   649      8        15        0.00  9.7853e-14
   649      9         1        0.00           0
   649      9         2        0.00           0
   649      9         3        0.00           0
   649      9         4        0.00           0
   649      9         5        0.00           0
   649      9         6        0.00           0
   649      9         7        0.00           0
   649      9         8        0.00           0
   649      9         9       23.03           2
   649      9        10        0.00           0
   649      9        11        0.00           0
   649      9        12       10.73           1
   649      9        13        0.00           0
   649      9        14        0.00           0
   649      9        15        0.00  9.7853e-14
   649     10         1       71.26           2
   649     10         2       71.26           2
   649     10         3       71.26           2
   649     10         4       71.26           2
   649     10         5       56.54           2
   649     10         6       71.26           2
   649     10         7       71.26           2
   649     10         8       56.54           2
   649     10         9       62.71           2
   649     10        10       56.54           2
   649     10        11       71.26           2
   649     10        12       22.87           1
   649     10        13       71.26           2
   649     10        14       56.54           2
   649     10        15       71.26           2
   649     11         1       59.30           2
   649     11         2       59.30           2
   649     11         3       59.30           2
   649     11         4       59.30           2
   649     11         5       63.41           2
   649     11         6       40.81           2
   649     11         7       59.30           2
   649     11         8       63.41           2
   649     11         9       49.73           2
   649     11        10       63.41           2
   649     11        11       59.30           2
   649     11        12       63.41           2
   649     11        13       59.30           2
   649     11        14       63.41           2
   649     11        15       59.30           2
   649     12         1       44.57           2
   649     12         2       44.57           2
   649     12         3       44.57           2
   649     12         4       44.57           2
   649     12         5       47.80           2
   649     12         6       50.36           2
   649     12         7       44.57           2
   649     12         8       47.80           2
   649     12         9       37.02           2
   649     12        10       47.80           2
   649     12        11       44.57           2
   649     12        12       47.80           2
   649     12        13       44.57           2
   649     12        14       47.80           2
   649     12        15       44.57           2
   649     13         1       30.05           2
   649     13         2       30.05           2
   649     13         3       30.05           2
   649     13         4       30.05           2
   649     13         5       32.60           2
   649     13         6       34.62           2
   649     13         7       30.05           2
   649     13         8       32.60           2
   649     13         9       24.10           2
   649     13        10       32.60           2
   649     13        11       30.05           2
   649     13        12       32.60           2
   649     13        13       30.05           2
   649     13        14       32.60           2
   649     13        15       30.05           2
  1102      1         1        0.00           0
  1102      1         2        0.00           0
  1102      1         3        0.00           0
  1102      1         4        0.00           0
  1102      1         5        0.00           0
  1102      1         6        0.00           0
  1102      1         7        0.00           0
  1102      1         8        0.00           0
  1102      1         9        0.00           0
  1102      1        10        0.00           0
  1102      1        11        0.00           0
  1102      1        12        0.00           0
  1102      1        13        0.00           0
  1102      1        14        0.00           0
  1102      1        15        0.00           0
  1102      2         1        0.00           0
  1102      2         2        0.00           0
  1102      2         3        0.00           0
  1102      2         4        0.00           0
  1102      2         5        0.00           0
  1102      2         6        0.00           0
  1102      2         7        0.00           0
  1102      2         8        0.00           0
  1102      2         9        0.00           0
  1102      2        10        0.00           0
  1102      2        11        0.00           0
  1102      2        12        0.00           0
  1102      2        13        0.00           0
  1102      2        14        0.00           0
  1102      2        15        0.00           0
  1102      3         1        0.00           0
  1102      3         2        0.00           0
  1102      3         3        0.00           0
  1102      3         4        0.00           0
  1102      3         5        0.00           0
  1102      3         6        0.00           0
  1102      3         7        0.00           0
  1102      3         8        0.00           0
  1102      3         9        0.00           0
  1102      3        10        0.00           0
  1102      3        11        0.00           0
  1102      3        12        0.00           0
  1102      3        13        0.00           0
  1102      3        14        0.00           0
  1102      3        15        0.00           0
  1102      4         1        0.00           0
  1102      4         2        0.00           0
  1102      4         3        0.00           0
  1102      4         4        0.00           0
  1102      4         5        0.00           0
  1102      4         6        0.00           0
  1102      4         7        0.00           0
  1102      4         8        0.00           0
  1102      4         9        0.00           0
  1102      4        10        0.00           0
  1102      4        11        0.00           0
  1102      4        12        0.00           0
  1102      4        13        0.00           0
  1102      4        14        0.00           0
  1102      4        15        0.00           0
  1102      5         1        0.00           0
  1102      5         2        0.00           0
  1102      5         3        0.00           0
  1102      5         4        0.00           0
  1102      5         5        0.00           0
  1102      5         6        0.00           0
  1102      5         7        0.00           0
  1102      5         8        0.00           0
  1102      5         9        0.00           0
  1102      5        10        0.00           0
  1102      5        11        0.00           0
  1102      5        12        0.00           0
  1102      5        13        0.00           0
  1102      5        14        0.00           0
  1102      5        15        0.00           0
  1102      6         1        0.00           0
  1102      6         2        0.00           0
  1102      6         3        0.00           0
  1102      6         4        0.00           0
  1102      6         5        0.00           0
  1102      6         6        0.00           0
  1102      6         7        0.00           0
  1102      6         8        0.00           0
  1102      6         9        0.00           0
  1102      6        10        0.00           0
  1102      6        11        0.00           0
  1102      6        12        0.00           0
  1102      6        13        0.00           0
  1102      6        14        0.00           0
  1102      6        15        0.00           0
  1102      7         1        0.00           0
  1102      7         2        0.00           0
  1102      7         3        0.00           0
  1102      7         4        0.00           0
  1102      7         5        0.00           0
  1102      7         6        0.00           0
  1102      7         7        0.00           0
  1102      7         8        0.00           0
  1102      7         9        0.00           0
  1102      7        10        0.00           0
  1102      7        11        0.00           0
  1102      7        12        0.00           0
  1102      7        13        0.00           0
  1102      7        14        0.00           0
  1102      7        15        0.00           0
  1102      8         1        0.00           0
  1102      8         2        0.00           0
  1102      8         3        0.00           0
  1102      8         4        0.00           0
  1102      8         5        0.00           0
  1102      8         6        0.00           0
  1102      8         7        0.00           0
  1102      8         8        0.00           0
  1102      8         9        0.00           0
  1102      8        10        0.00           0
  1102      8        11        0.00           0
  1102      8        12        0.00           0
  1102      8        13        0.00           0
  1102      8        14        0.00           0
  1102      8        15        0.00           0
  1102      9         1        0.00           0
  1102      9         2        0.00           0
  1102      9         3        0.00           0
  1102      9         4        0.00           0
  1102      9         5        0.00           0
  1102      9         6        0.00           0
  1102      9         7        0.00           0
  1102      9         8        0.00           0
  1102      9         9        0.00           0
  1102      9        10        0.00           0
  1102      9        11        0.00           0
  1102      9        12        0.00           0
  1102      9        13        0.00           0
  1102      9        14        0.00           0
  1102      9        15        0.00           0
  1102     10         1       60.44           2
  1102     10         2       31.00           1
  1102     10         3       31.00           1
  1102     10         4       31.00           1
  1102     10         5       65.38           2
  1102     10         6       31.00           1
  1102     10         7       31.00           1
  1102     10         8       31.00           1
  1102     10         9       31.00           1
  1102     10        10       31.00           1
  1102     10        11       31.00           1
  1102     10        12       65.38           2
  1102     10        13       31.00           1
  1102     10        14       31.00           1
  1102     10        15       65.38           2
  1102     11         1       53.31           2
  1102     11         2       63.41           2
  1102     11         3       63.41           2
  1102     11         4       63.41           2
  1102     11         5       51.81           2
  1102     11         6       63.41           2
  1102     11         7       63.41           2
  1102     11         8       63.41           2
  1102     11         9       63.41           2
  1102     11        10       63.41           2
  1102     11        11       63.41           2
  1102     11        12       51.81           2
  1102     11        13       63.41           2
  1102     11        14       63.41           2
  1102     11        15       51.81           2
  1102     12         1       39.34           2
  1102     12         2       47.30           2
  1102     12         3       32.86           2
  1102     12         4       47.30           2
  1102     12         5       38.16           2
  1102     12         6       47.30           2
  1102     12         7       47.30           2
  1102     12         8       47.30           2
  1102     12         9       47.30           2
  1102     12        10       47.30           2
  1102     12        11       47.30           2
  1102     12        12       38.16           2
  1102     12        13       47.30           2
  1102     12        14       47.30           2
  1102     12        15       38.16           2
  1102     13         1       25.72           2
  1102     13         2       32.00           2
  1102     13         3       36.52           2
  1102     13         4       32.00           2
  1102     13         5       24.79           2
  1102     13         6       32.00           2
  1102     13         7       32.00           2
  1102     13         8       32.00           2
  1102     13         9       32.00           2
  1102     13        10       32.00           2
  1102     13        11       32.00           2
  1102     13        12       17.95           2
  1102     13        13       32.00           2
  1102     13        14       32.00           2
  1102     13        15       24.79           2
  1105      1         1        0.00           0
  1105      1         2        0.00           0
  1105      1         3        0.00           0
  1105      1         4        0.00           0
  1105      1         5        0.00           0
  1105      1         6        0.00           0
  1105      1         7        0.00           0
  1105      1         8        0.00           0
  1105      1         9        0.00           0
  1105      1        10        0.00           0
  1105      1        11        0.00           0
  1105      1        12        0.00           0
  1105      1        13        0.00           0
  1105      1        14        0.00           0
  1105      1        15        0.00           0
  1105      2         1        0.00           0
  1105      2         2        0.00           0
  1105      2         3        0.00           0
  1105      2         4        0.00           0
  1105      2         5        0.00           0
  1105      2         6        0.00           0
  1105      2         7        0.00           0
  1105      2         8        0.00           0
  1105      2         9        0.00           0
  1105      2        10        0.00           0
  1105      2        11        0.00           0
  1105      2        12        0.00           0
  1105      2        13        0.00           0
  1105      2        14        0.00           0
  1105      2        15        0.00           0
  1105      3         1        0.00           0
  1105      3         2        0.00           0
  1105      3         3        0.00           0
  1105      3         4        0.00           0
  1105      3         5        0.00           0
  1105      3         6        0.00           0
  1105      3         7        0.00           0
  1105      3         8        0.00           0
  1105      3         9        0.00           0
  1105      3        10        0.00           0
  1105      3        11        0.00           0
  1105      3        12        0.00           0
  1105      3        13        0.00           0
  1105      3        14        0.00           0
  1105      3        15        0.00           0
  1105      4         1        0.00           0
  1105      4         2        0.00           0
  1105      4         3        0.00           0
  1105      4         4        0.00           0
  1105      4         5        0.00           0
  1105      4         6        0.00           0
  1105      4         7        0.00           0
  1105      4         8        0.00           0
  1105      4         9        0.00           0
  1105      4        10        0.00           0
  1105      4        11        0.00           0
  1105      4        12        0.00           0
  1105      4        13        0.00           0
  1105      4        14        0.00           0
  1105      4        15        0.00           0
  1105      5         1        0.00           0
  1105      5         2        0.00           0
  1105      5         3        0.00           0
  1105      5         4        0.00           0
  1105      5         5        0.00           0
  1105      5         6        0.00           0
  1105      5         7        0.00           0
  1105      5         8        0.00           0
  1105      5         9        0.00           0
  1105      5        10        0.00           0
  1105      5        11        0.00           0
  1105      5        12        0.00           0
  1105      5        13        0.00           0
  1105      5        14        0.00           0
  1105      5        15        0.00           0
  1105      6         1        0.00           0
  1105      6         2        0.00           0
  1105      6         3        0.00           0
  1105      6         4        0.00           0
  1105      6         5        0.00           0
  1105      6         6        0.00           0
  1105      6         7        0.00           0
  1105      6         8        0.00           0
  1105      6         9        0.00           0
  1105      6        10        0.00           0
  1105      6        11        0.00           0
  1105      6        12        0.00           0
  1105      6        13        0.00           0
  1105      6        14        0.00           0
  1105      6        15        0.00           0
  1105      7         1        0.00           0
  1105      7         2        0.00           0
  1105      7         3        0.00           0
  1105      7         4        0.00           0
  1105      7         5        0.00           0
  1105      7         6        0.00           0
  1105      7         7        0.00           0
  1105      7         8        0.00           0
  1105      7         9        0.00           0
  1105      7        10        0.00           0
  1105      7        11        0.00           0
  1105      7        12        0.00           0
  1105      7        13        0.00           0
  1105      7        14        0.00           0
  1105      7        15        0.00           0
  1105      8         1        0.00           0
  1105      8         2        0.00           0
  1105      8         3        0.00           0
  1105      8         4       17.96           2
  1105      8         5        0.00           0
  1105      8         6        0.00           0
  1105      8         7        0.00           0
  1105      8         8        0.00           0
  1105      8         9        8.98           1
  1105      8        10        0.00           0
  1105      8        11        0.00           0
  1105      8        12        0.00           0
  1105      8        13        0.00           0
  1105      8        14        0.00           0
  1105      8        15        0.00           0
  1105      9         1        0.00           0
  1105      9         2        0.00           0
  1105      9         3        0.00           0
  1105      9         4       18.49           2
  1105      9         5       10.82           1
  1105      9         6        0.00           0
  1105      9         7        0.00           0
  1105      9         8        0.00           0
  1105      9         9       10.03           1
  1105      9        10       10.82           1
  1105      9        11        0.00           0
  1105      9        12       10.82           1
  1105      9        13       10.82           1
  1105      9        14        0.00           0
  1105      9        15        0.00           0
  1105     10         1       66.84           2
  1105     10         2       66.84           2
  1105     10         3       66.84           2
  1105     10         4       23.96           1
  1105     10         5       62.49           2
  1105     10         6       66.84           2
  1105     10         7       66.84           2
  1105     10         8       66.84           2
  1105     10         9       57.63           2
  1105     10        10       62.49           2
  1105     10        11       66.84           2
  1105     10        12       62.49           2
  1105     10        13       19.78           1
  1105     10        14       66.84           2
  1105     10        15       66.84           2
  1105     11         1       53.49           2
  1105     11         2       53.49           2
  1105     11         3       53.49           2
  1105     11         4       32.52           2
  1105     11         5       48.82           2
  1105     11         6       53.49           2
  1105     11         7       53.49           2
  1105     11         8       53.49           2
  1105     11         9       44.99           2
  1105     11        10       48.82           2
  1105     11        11       53.49           2
  1105     11        12       48.82           2
  1105     11        13       63.41           2
  1105     11        14       53.49           2
  1105     11        15       53.49           2
  1105     12         1       39.36           2
  1105     12         2       39.36           2
  1105     12         3       39.36           2
  1105     12         4       38.55           2
  1105     12         5       35.69           2
  1105     12         6       39.36           2
  1105     12         7       39.36           2
  1105     12         8       39.36           2
  1105     12         9       32.67           2
  1105     12        10       35.69           2
  1105     12        11       39.36           2
  1105     12        12       25.17           2
  1105     12        13       47.19           2
  1105     12        14       39.36           2
  1105     12        15       39.36           2
  1105     13         1       11.34           2
  1105     13         2        0.00           0
  1105     13         3        0.00           0
  1105     13         4        0.00           0
  1105     13         5        0.00           0
  1105     13         6       11.34           2
  1105     13         7        0.00           0
  1105     13         8       11.34           2
  1105     13         9        0.00           0
  1105     13        10        0.00           0
  1105     13        11        0.00           0
  1105     13        12        0.00           0
  1105     13        13        0.00           0
  1105     13        14       -0.00           0
  1105     13        15       11.34           2
  1108      1         1        0.00           0
  1108      1         2        0.00           0
  1108      1         3        0.00           0
  1108      1         4        0.00           0
  1108      1         5        0.00           0
  1108      1         6        0.00           0
  1108      1         7        0.00           0
  1108      1         8        0.00           0
  1108      1         9        0.00           0
  1108      1        10        0.00           0
  1108      1        11        0.00           0
  1108      1        12        0.00           0
  1108      1        13        0.00           0
  1108      1        14        0.00           0
  1108      1        15        0.00           0
  1108      2         1        0.00           0
  1108      2         2        0.00           0
  1108      2         3        0.00           0
  1108      2         4        0.00           0
  1108      2         5        0.00           0
  1108      2         6        0.00           0
  1108      2         7        0.00           0
  1108      2         8        0.00           0
  1108      2         9        0.00           0
  1108      2        10        0.00           0
  1108      2        11        0.00           0
  1108      2        12        0.00           0
  1108      2        13        0.00           0
  1108      2        14        0.00           0
  1108      2        15        0.00           0
  1108      3         1        0.00           0
  1108      3         2        0.00           0
  1108      3         3        0.00           0
  1108      3         4        0.00           0
  1108      3         5        0.00           0
  1108      3         6        0.00           0
  1108      3         7        0.00           0
  1108      3         8        0.00           0
  1108      3         9        0.00           0
  1108      3        10        0.00           0
  1108      3        11        0.00           0
  1108      3        12        0.00           0
  1108      3        13        0.00           0
  1108      3        14        0.00           0
  1108      3        15        0.00           0
  1108      4         1        0.00           0
  1108      4         2        0.00           0
  1108      4         3        0.00           0
  1108      4         4        0.00           0
  1108      4         5        0.00           0
  1108      4         6        0.00           0
  1108      4         7        0.00           0
  1108      4         8        0.00           0
  1108      4         9        0.00           0
  1108      4        10        0.00           0
  1108      4        11        0.00           0
  1108      4        12        0.00           0
  1108      4        13        0.00           0
  1108      4        14        0.00           0
  1108      4        15        0.00           0
  1108      5         1        0.00           0
  1108      5         2        0.00           0
  1108      5         3        0.00           0
  1108      5         4        0.00           0
  1108      5         5        0.00           0
  1108      5         6        0.00           0
  1108      5         7        0.00           0
  1108      5         8        0.00           0
  1108      5         9        0.00           0
  1108      5        10        0.00           0
  1108      5        11        0.00           0
  1108      5        12        0.00           0
  1108      5        13        0.00           0
  1108      5        14        0.00           0
  1108      5        15        0.00           0
  1108      6         1        0.00           0
  1108      6         2        0.00           0
  1108      6         3        0.00           0
  1108      6         4        0.00           0
  1108      6         5        0.00           0
  1108      6         6        0.00           0
  1108      6         7        0.00           0
  1108      6         8        0.00           0
  1108      6         9        0.00           0
  1108      6        10        0.00           0
  1108      6        11        0.00           0
  1108      6        12        0.00           0
  1108      6        13        0.00           0
  1108      6        14        0.00           0
  1108      6        15        0.00           0
  1108      7         1        0.00           0
  1108      7         2        0.00           0
  1108      7         3        0.00           0
  1108      7         4        0.00           0
  1108      7         5        0.00           0
  1108      7         6        0.00           0
  1108      7         7        0.00           0
  1108      7         8        0.00           0
  1108      7         9        0.00           0
  1108      7        10        0.00           0
  1108      7        11        0.00           0
  1108      7        12        0.00           0
  1108      7        13        0.00           0
  1108      7        14        0.00           0
  1108      7        15        0.00           0
  1108      8         1        0.00           0
  1108      8         2       20.96           2
  1108      8         3       20.96           2
  1108      8         4        0.00           0
  1108      8         5        0.00           0
  1108      8         6       20.96           2
  1108      8         7        0.00           0
  1108      8         8        0.00           0
  1108      8         9       20.96           2
  1108      8        10       10.48           1
  1108      8        11        0.00           0
  1108      8        12        0.00           0
  1108      8        13        0.00           0
  1108      8        14       20.96           2
  1108      8        15        0.00           0
  1108      9         1        0.00           0
  1108      9         2       58.70           2
  1108      9         3       58.70           2
  1108      9         4       33.88           1
  1108      9         5       49.96           2
  1108      9         6       58.70           2
  1108      9         7       29.10           2
  1108      9         8       12.64           1
  1108      9         9       58.70           2
  1108      9        10       63.54           2
  1108      9        11       49.96           2
  1108      9        12       49.96           2
  1108      9        13       67.77           2
  1108      9        14       58.70           2
  1108      9        15       49.96           2
  1108     10         1       78.16           2
  1108     10         2       49.46           2
  1108     10         3       34.30           2
  1108     10         4       68.51           2
  1108     10         5       63.41           2
  1108     10         6       49.46           2
  1108     10         7       47.18           2
  1108     10         8       73.13           2
  1108     10         9       34.30           2
  1108     10        10       53.33           2
  1108     10        11       63.41           2
  1108     10        12       63.41           2
  1108     10        13       40.07           2
  1108     10        14       49.46           2
  1108     10        15       63.41           2
  1108     11         1       67.42           2
  1108     11         2       40.07           2
  1108     11         3       44.82           2
  1108     11         4       56.93           2
  1108     11         5       51.06           2
  1108     11         6       40.07           2
  1108     11         7       63.41           2
  1108     11         8       63.41           2
  1108     11         9       44.82           2
  1108     11        10       43.11           2
  1108     11        11       51.06           2
  1108     11        12       51.06           2
  1108     11        13       36.39           2
  1108     11        14       28.07           2
  1108     11        15       51.06           2
  1108     12         1       52.93           2
  1108     12         2       29.92           2
  1108     12         3       33.67           2
  1108     12         4       43.21           2
  1108     12         5       27.09           2
  1108     12         6       29.92           2
  1108     12         7       48.32           2
  1108     12         8       48.32           2
  1108     12         9       23.84           2
  1108     12        10       32.32           2
  1108     12        11       38.59           2
  1108     12        12       38.59           2
  1108     12        13       44.91           2
  1108     12        14       33.68           2
  1108     12        15       27.09           2
  1108     13         1       36.86           2
  1108     13         2       18.73           2
  1108     13         3       21.68           2
  1108     13         4       29.20           2
  1108     13         5       29.16           2
  1108     13         6        9.15           2
  1108     13         7       33.23           2
  1108     13         8       33.23           2
  1108     13         9       24.76           2
  1108     13        10       20.62           2
  1108     13        11       25.56           2
  1108     13        12       25.56           2
  1108     13        13       30.54           2
  1108     13        14       21.69           2
  1108     13        15       29.16           2
  1111      1         1        0.00           0
  1111      1         2        0.00           0
  1111      1         3        0.00           0
  1111      1         4        0.00           0
  1111      1         5        0.00           0
  1111      1         6        0.00           0
  1111      1         7        0.00           0
  1111      1         8        0.00           0
  1111      1         9        0.00           0
  1111      1        10        0.00           0
  1111      1        11        0.00           0
  1111      1        12        0.00           0
  1111      1        13        0.00           0
  1111      1        14        0.00           0
  1111      1        15        0.00           0
  1111      2         1        0.00           0
  1111      2         2        0.00           0
  1111      2         3        0.00           0
  1111      2         4        0.00           0
  1111      2         5        0.00           0
  1111      2         6        0.00           0
  1111      2         7        0.00           0
  1111      2         8        0.00           0
  1111      2         9        0.00           0
  1111      2        10        0.00           0
  1111      2        11        0.00           0
  1111      2        12        0.00           0
  1111      2        13        0.00           0
  1111      2        14        0.00           0
  1111      2        15        0.00           0
  1111      3         1        0.00           0
  1111      3         2        0.00           0
  1111      3         3        0.00           0
  1111      3         4        0.00           0
  1111      3         5        0.00           0
  1111      3         6        0.00           0
  1111      3         7        0.00           0
  1111      3         8        0.00           0
  1111      3         9        0.00           0
  1111      3        10        0.00           0
  1111      3        11        0.00           0
  1111      3        12        0.00           0
  1111      3        13        0.00           0
  1111      3        14        0.00           0
  1111      3        15        0.00           0
  1111      4         1        0.00           0
  1111      4         2        0.00           0
  1111      4         3        0.00           0
  1111      4         4        0.00           0
  1111      4         5        0.00           0
  1111      4         6        0.00           0
  1111      4         7        0.00           0
  1111      4         8        0.00           0
  1111      4         9        0.00           0
  1111      4        10        0.00           0
  1111      4        11        0.00           0
  1111      4        12        0.00           0
  1111      4        13        0.00           0
  1111      4        14        0.00           0
  1111      4        15        0.00           0
  1111      5         1        0.00           0
  1111      5         2        0.00           0
  1111      5         3        0.00           0
  1111      5         4        0.00           0
  1111      5         5        0.00           0
  1111      5         6        0.00           0
  1111      5         7        0.00           0
  1111      5         8        0.00           0
  1111      5         9        0.00           0
  1111      5        10        0.00           0
  1111      5        11        0.00           0
  1111      5        12        0.00           0
  1111      5        13        0.00           0
  1111      5        14        0.00           0
  1111      5        15        0.00           0
  1111      6         1        7.15           1
  1111      6         2        0.00           0
  1111      6         3        0.00           0
  1111      6         4        0.00           0
  1111      6         5        0.00           0
  1111      6         6        0.00           0
  1111      6         7        0.00           0
  1111      6         8        0.00           0
  1111      6         9        0.00           0
  1111      6        10        0.00           0
  1111      6        11        0.00           0
  1111      6        12        0.00           0
  1111      6        13        0.00           0
  1111      6        14        0.00           0
  1111      6        15        0.00           0
  1111      7         1        0.00           0
  1111      7         2        0.00           0
  1111      7         3        0.00           0
  1111      7         4        0.00           0
  1111      7         5        0.00           0
  1111      7         6        0.00           0
  1111      7         7        0.00           0
  1111      7         8        0.00           0
  1111      7         9        0.00           0
  1111      7        10        0.00           0
  1111      7        11        0.00           0
  1111      7        12        0.00           0
  1111      7        13        0.00           0
  1111      7        14        0.00           0
  1111      7        15        0.00           0
  1111      8         1        0.00           0
  1111      8         2        0.00           0
  1111      8         3        0.00           0
  1111      8         4       30.79           2
  1111      8         5       12.43           1
  1111      8         6        0.00           0
  1111      8         7        0.00           0
  1111      8         8        0.00           0
  1111      8         9       12.43           1
  1111      8        10        0.00           0
  1111      8        11        0.00           0
  1111      8        12        0.00           0
  1111      8        13        0.00           0
  1111      8        14       12.43           1
  1111      8        15       24.85           2
  1111      9         1       62.90           2
  1111      9         2        0.00           0
  1111      9         3        0.00           0
  1111      9         4       70.38           2
  1111      9         5       62.90           2
  1111      9         6        0.00           0
  1111      9         7       80.38           2
  1111      9         8       40.19           1
  1111      9         9       62.90           2
  1111      9        10       49.97           2
  1111      9        11       14.99           1
  1111      9        12       80.38           2
  1111      9        13        0.00           0
  1111      9        14       62.90           2
  1111      9        15       41.20           2
  1111     10         1       72.60           2
  1111     10         2       92.70           2
  1111     10         3       71.12           2
  1111     10         4       63.41           2
  1111     10         5       72.60           2
  1111     10         6       77.29           2
  1111     10         7       73.40           2
  1111     10         8       77.14           2
  1111     10         9       72.60           2
  1111     10        10       62.64           2
  1111     10        11       71.91           2
  1111     10        12       73.40           2
  1111     10        13       92.70           2
  1111     10        14       72.60           2
  1111     10        15       72.60           2
  1111     11         1       63.41           2
  1111     11         2       50.10           2
  1111     11         3       79.83           2
  1111     11         4       52.84           2
  1111     11         5       63.41           2
  1111     11         6       69.82           2
  1111     11         7       64.21           2
  1111     11         8       75.47           2
  1111     11         9       63.41           2
  1111     11        10       75.47           2
  1111     11        11       62.75           2
  1111     11        12       64.21           2
  1111     11        13       64.04           2
  1111     11        14       63.41           2
  1111     11        15       63.41           2
  1111     12         1       49.54           2
  1111     12         2       78.84           2
  1111     12         3       72.92           2
  1111     12         4       41.21           2
  1111     12         5       49.54           2
  1111     12         6       78.84           2
  1111     12         7       50.46           2
  1111     12         8       63.41           2
  1111     12         9       49.54           2
  1111     12        10       63.41           2
  1111     12        11       66.93           2
  1111     12        12       50.46           2
  1111     12        13       69.11           2
  1111     12        14       49.54           2
  1111     12        15       49.54           2
  1111     13         1       34.74           2
  1111     13         2       63.41           2
  1111     13         3       63.41           2
  1111     13         4       28.18           2
  1111     13         5       34.74           2
  1111     13         6       63.41           2
  1111     13         7       35.47           2
  1111     13         8       45.67           2
  1111     13         9       34.74           2
  1111     13        10       45.67           2
  1111     13        11       63.41           2
  1111     13        12       35.47           2
  1111     13        13       63.41           2
  1111     13        14       34.74           2
  1111     13        15       34.74           2
  1114      1         1        0.00           0
  1114      1         2        0.00           0
  1114      1         3        0.00           0
  1114      1         4        0.00           0
  1114      1         5        0.00           0
  1114      1         6        0.00           0
  1114      1         7        0.00           0
  1114      1         8        0.00           0
  1114      1         9        0.00           0
  1114      1        10        0.00           0
  1114      1        11        0.00           0
  1114      1        12        0.00           0
  1114      1        13        0.00           0
  1114      1        14        0.00           0
  1114      1        15        0.00           0
  1114      2         1        0.00           0
  1114      2         2        0.00           0
  1114      2         3        0.00           0
  1114      2         4        0.00           0
  1114      2         5        0.00           0
  1114      2         6        0.00           0
  1114      2         7        0.00           0
  1114      2         8        0.00           0
  1114      2         9        0.00           0
  1114      2        10        0.00           0
  1114      2        11        0.00           0
  1114      2        12        0.00           0
  1114      2        13        0.00           0
  1114      2        14        0.00           0
  1114      2        15        0.00           0
  1114      3         1        0.00           0
  1114      3         2        0.00           0
  1114      3         3        0.00           0
  1114      3         4        0.00           0
  1114      3         5        0.00           0
  1114      3         6        0.00           0
  1114      3         7        0.00           0
  1114      3         8        0.00           0
  1114      3         9        0.00           0
  1114      3        10        0.00           0
  1114      3        11        0.00           0
  1114      3        12        0.00           0
  1114      3        13        0.00           0
  1114      3        14        0.00           0
  1114      3        15        0.00           0
  1114      4         1        0.00           0
  1114      4         2        0.00           0
