 Cycle Period  Scenario      SoldDA
  1117      1         3        0.00
  1117      1         4        0.00
  1117      1         5        0.00
  1117      1         6        0.00
  1117      1         7        0.00
  1117      1         8        0.00
  1117      1         9        0.00
  1117      1        10        0.00
  1117      1        11        0.00
  1117      1        12        0.00
  1117      1        13        0.00
  1117      1        14        0.00
  1117      1        15        0.00
  1117      2         1        0.00
  1117      2         2        0.00
  1117      2         3        0.00
  1117      2         4        0.00
  1117      2         5        0.00
  1117      2         6        0.00
  1117      2         7        0.00
  1117      2         8        0.00
  1117      2         9        0.00
  1117      2        10        0.00
  1117      2        11        0.00
  1117      2        12        0.00
  1117      2        13        0.00
  1117      2        14        0.00
  1117      2        15        0.00
  1117      3         1        0.00
  1117      3         2        0.00
  1117      3         3        0.00
  1117      3         4        0.00
  1117      3         5        0.00
  1117      3         6        0.00
  1117      3         7        0.00
  1117      3         8        0.00
  1117      3         9        0.00
  1117      3        10        0.00
  1117      3        11        0.00
  1117      3        12        0.00
  1117      3        13        0.00
  1117      3        14        0.00
  1117      3        15        0.00
  1117      4         1        0.00
  1117      4         2        0.00
  1117      4         3        0.00
  1117      4         4        0.00
  1117      4         5        0.00
  1117      4         6        0.00
  1117      4         7        0.00
  1117      4         8        0.00
  1117      4         9        0.00
  1117      4        10        0.00
  1117      4        11        0.00
  1117      4        12        0.00
  1117      4        13        0.00
  1117      4        14        0.00
  1117      4        15        0.00
  1117      5         1        3.28
  1117      5         2        3.28
  1117      5         3        3.28
  1117      5         4        3.28
  1117      5         5        3.28
  1117      5         6        3.28
  1117      5         7        3.28
  1117      5         8        3.28
  1117      5         9        3.28
  1117      5        10        3.28
  1117      5        11        3.28
  1117      5        12        3.28
  1117      5        13        3.28
  1117      5        14        3.28
  1117      5        15        3.28
  1117      6         1        0.00
  1117      6         2        0.00
  1117      6         3        0.00
  1117      6         4        0.00
  1117      6         5        0.00
  1117      6         6        0.00
  1117      6         7        0.00
  1117      6         8        0.00
  1117      6         9        0.00
  1117      6        10        0.00
  1117      6        11        0.00
  1117      6        12        0.00
  1117      6        13        0.00
  1117      6        14        0.00
  1117      6        15        0.00
  1117      7         1       12.61
  1117      7         2       12.61
  1117      7         3       12.61
  1117      7         4       12.61
  1117      7         5       12.61
  1117      7         6       12.61
  1117      7         7       12.61
  1117      7         8       12.61
  1117      7         9       12.61
  1117      7        10       12.61
  1117      7        11       12.61
  1117      7        12       12.61
  1117      7        13       12.61
  1117      7        14       12.61
  1117      7        15       12.61
  1117      8         1       23.17
  1117      8         2       37.11
  1117      8         3        8.26
  1117      8         4       21.87
  1117      8         5       37.61
  1117      8         6       39.29
  1117      8         7       17.24
  1117      8         8        7.63
  1117      8         9       38.71
  1117      8        10       16.09
  1117      8        11       19.64
  1117      8        12       30.90
  1117      8        13       14.66
  1117      8        14       18.75
  1117      8        15       27.37
  1117      9         1       19.67
  1117      9         2       39.49
  1117      9         3       35.59
  1117      9         4       36.27
  1117      9         5       17.46
  1117      9         6       19.45
  1117      9         7       21.03
  1117      9         8       17.93
  1117      9         9       19.68
  1117      9        10       16.66
  1117      9        11       43.62
  1117      9        12       17.24
  1117      9        13       21.02
  1117      9        14       17.54
  1117      9        15       18.88
  1117     10         1       41.81
  1117     10         2       19.02
  1117     10         3       46.91
  1117     10         4       41.29
  1117     10         5       43.66
  1117     10         6       39.04
  1117     10         7       45.73
  1117     10         8       47.55
  1117     10         9       41.73
  1117     10        10       48.63
  1117     10        11       29.12
  1117     10        12       39.66
  1117     10        13       45.57
  1117     10        14       47.55
  1117     10        15       42.93
  1117     11         1       29.75
  1117     11         2       29.61
  1117     11         3       30.11
  1117     11         4       25.77
  1117     11         5       27.88
  1117     11         6       28.89
  1117     11         7       25.00
  1117     11         8       33.49
  1117     11         9       39.29
  1117     11        10       23.64
  1117     11        11       29.41
  1117     11        12       35.40
  1117     11        13       29.83
  1117     11        14       29.95
  1117     11        15       29.43
  1120      1         1        0.00
  1120      1         2        0.00
  1120      1         3        0.00
  1120      1         4        0.00
  1120      1         5        0.00
  1120      1         6        0.00
  1120      1         7        0.00
  1120      1         8        0.00
  1120      1         9        0.00
  1120      1        10        0.00
  1120      1        11        0.00
  1120      1        12        0.00
  1120      1        13        0.00
  1120      1        14        0.00
  1120      1        15        0.00
  1120      2         1        0.00
  1120      2         2        0.00
  1120      2         3        0.00
  1120      2         4        0.00
  1120      2         5        0.00
  1120      2         6        0.00
  1120      2         7        0.00
  1120      2         8        0.00
  1120      2         9        0.00
  1120      2        10        0.00
  1120      2        11        0.00
  1120      2        12        0.00
  1120      2        13        0.00
  1120      2        14        0.00
  1120      2        15        0.00
  1120      3         1        0.00
  1120      3         2        0.00
  1120      3         3        0.00
  1120      3         4        0.00
  1120      3         5        0.00
  1120      3         6        0.00
  1120      3         7        0.00
  1120      3         8        0.00
  1120      3         9        0.00
  1120      3        10        0.00
  1120      3        11        0.00
  1120      3        12        0.00
  1120      3        13        0.00
  1120      3        14        0.00
  1120      3        15        0.00
  1120      4         1        0.00
  1120      4         2        0.00
  1120      4         3        0.00
  1120      4         4        0.00
  1120      4         5        0.00
  1120      4         6        0.00
  1120      4         7        0.00
  1120      4         8        0.00
  1120      4         9        0.00
  1120      4        10        0.00
  1120      4        11        0.00
  1120      4        12        0.00
  1120      4        13        0.00
  1120      4        14        0.00
  1120      4        15        0.00
  1120      5         1        0.00
  1120      5         2        0.00
  1120      5         3        0.00
  1120      5         4        0.00
  1120      5         5        0.00
  1120      5         6        0.00
  1120      5         7        0.00
  1120      5         8        0.00
  1120      5         9        0.00
  1120      5        10        0.00
  1120      5        11        0.00
  1120      5        12        0.00
  1120      5        13        0.00
  1120      5        14        0.00
  1120      5        15        0.00
  1120      6         1        0.00
  1120      6         2        0.00
  1120      6         3        0.00
  1120      6         4        0.00
  1120      6         5        0.00
  1120      6         6        0.00
  1120      6         7        0.00
  1120      6         8        0.00
  1120      6         9        0.00
  1120      6        10        0.00
  1120      6        11        0.00
  1120      6        12        0.00
  1120      6        13        0.00
  1120      6        14        0.00
  1120      6        15        0.00
  1120      7         1        0.00
  1120      7         2        0.00
  1120      7         3        0.00
  1120      7         4        0.00
  1120      7         5        0.00
  1120      7         6        0.00
  1120      7         7        0.00
  1120      7         8        0.00
  1120      7         9        0.00
  1120      7        10        0.00
  1120      7        11        0.00
  1120      7        12        0.00
  1120      7        13        0.00
  1120      7        14        0.00
  1120      7        15        0.00
  1120      8         1       52.72
  1120      8         2       52.72
  1120      8         3       52.72
  1120      8         4       52.72
  1120      8         5       52.72
  1120      8         6       52.72
  1120      8         7       52.72
  1120      8         8       52.72
  1120      8         9       52.72
  1120      8        10       52.72
  1120      8        11       52.72
  1120      8        12       52.72
  1120      8        13       52.72
  1120      8        14       52.72
  1120      8        15       52.72
  1120      9         1       53.72
  1120      9         2       53.72
  1120      9         3       53.72
  1120      9         4       53.72
  1120      9         5       53.72
  1120      9         6       53.72
  1120      9         7       53.72
  1120      9         8       53.72
  1120      9         9       53.72
  1120      9        10       53.72
  1120      9        11       53.72
  1120      9        12       53.72
  1120      9        13       53.72
  1120      9        14       53.72
  1120      9        15       53.72
  1120     10         1       53.51
  1120     10         2       53.51
  1120     10         3       53.51
  1120     10         4       53.51
  1120     10         5       53.51
  1120     10         6       53.51
  1120     10         7       53.51
  1120     10         8       53.51
  1120     10         9       53.51
  1120     10        10       53.51
  1120     10        11       53.51
  1120     10        12       53.51
  1120     10        13       53.51
  1120     10        14       53.51
  1120     10        15       53.51
  1120     11         1       68.51
  1120     11         2       68.51
  1120     11         3       68.51
  1120     11         4       68.51
  1120     11         5       68.51
  1120     11         6       68.51
  1120     11         7       68.51
  1120     11         8       68.51
  1120     11         9       68.51
  1120     11        10       68.51
  1120     11        11       68.51
  1120     11        12       68.51
  1120     11        13       68.51
  1120     11        14       68.51
  1120     11        15       68.51
  1123      1         1        0.00
  1123      1         2        0.00
  1123      1         3        0.00
  1123      1         4        0.00
  1123      1         5        0.00
  1123      1         6        0.00
  1123      1         7        0.00
  1123      1         8        0.00
  1123      1         9        0.00
  1123      1        10        0.00
  1123      1        11        0.00
  1123      1        12        0.00
  1123      1        13        0.00
  1123      1        14        0.00
  1123      1        15        0.00
  1123      2         1        0.00
  1123      2         2        0.00
  1123      2         3        0.00
  1123      2         4        0.00
  1123      2         5        0.00
  1123      2         6        0.00
  1123      2         7        0.00
  1123      2         8        0.00
  1123      2         9        0.00
  1123      2        10        0.00
  1123      2        11        0.00
  1123      2        12        0.00
  1123      2        13        0.00
  1123      2        14        0.00
  1123      2        15        0.00
  1123      3         1        0.00
  1123      3         2        0.00
  1123      3         3        0.00
  1123      3         4        0.00
  1123      3         5        0.00
  1123      3         6        0.00
  1123      3         7        0.00
  1123      3         8        0.00
  1123      3         9        0.00
  1123      3        10        0.00
  1123      3        11        0.00
  1123      3        12        0.00
  1123      3        13        0.00
  1123      3        14        0.00
  1123      3        15        0.00
  1123      4         1        0.00
  1123      4         2        0.00
  1123      4         3        0.00
  1123      4         4        0.00
  1123      4         5        0.00
  1123      4         6        0.00
  1123      4         7        0.00
  1123      4         8        0.00
  1123      4         9        0.00
  1123      4        10        0.00
  1123      4        11        0.00
  1123      4        12        0.00
  1123      4        13        0.00
  1123      4        14        0.00
  1123      4        15        0.00
  1123      5         1        0.00
  1123      5         2        0.00
  1123      5         3        0.00
  1123      5         4        0.00
  1123      5         5        0.00
  1123      5         6        0.00
  1123      5         7        0.00
  1123      5         8        0.00
  1123      5         9        0.00
  1123      5        10        0.00
  1123      5        11        0.00
  1123      5        12        0.00
  1123      5        13        0.00
  1123      5        14        0.00
  1123      5        15        0.00
  1123      6         1        0.00
  1123      6         2        0.00
  1123      6         3        0.00
  1123      6         4        0.00
  1123      6         5        0.00
  1123      6         6        0.00
  1123      6         7        0.00
  1123      6         8        0.00
  1123      6         9        0.00
  1123      6        10        0.00
  1123      6        11        0.00
  1123      6        12        0.00
  1123      6        13        0.00
  1123      6        14        0.00
  1123      6        15        0.00
  1123      7         1        0.00
  1123      7         2        0.00
  1123      7         3        0.00
  1123      7         4        0.00
  1123      7         5        0.00
  1123      7         6        0.00
  1123      7         7        0.00
  1123      7         8        0.00
  1123      7         9        0.00
  1123      7        10        0.00
  1123      7        11        0.00
  1123      7        12        0.00
  1123      7        13        0.00
  1123      7        14        0.00
  1123      7        15        0.00
  1123      8         1        0.00
  1123      8         2        0.00
  1123      8         3        0.00
  1123      8         4        0.00
  1123      8         5        0.00
  1123      8         6        0.00
  1123      8         7        0.00
  1123      8         8        0.00
  1123      8         9        0.00
  1123      8        10        0.00
  1123      8        11        0.00
  1123      8        12        0.00
  1123      8        13        0.00
  1123      8        14        0.00
  1123      8        15        0.00
  1123      9         1       69.42
  1123      9         2       69.42
  1123      9         3       69.42
  1123      9         4       69.42
  1123      9         5       69.42
  1123      9         6       69.42
  1123      9         7       69.42
  1123      9         8       69.42
  1123      9         9       69.42
  1123      9        10       69.42
  1123      9        11       69.42
  1123      9        12       69.42
  1123      9        13       69.42
  1123      9        14       69.42
  1123      9        15       69.42
  1123     10         1      103.15
  1123     10         2      103.15
  1123     10         3      103.15
  1123     10         4      103.15
  1123     10         5       59.78
  1123     10         6      103.15
  1123     10         7       98.09
  1123     10         8      103.15
  1123     10         9      103.15
  1123     10        10       53.85
  1123     10        11      103.15
  1123     10        12      103.15
  1123     10        13      103.15
  1123     10        14       58.84
  1123     10        15        0.00
  1123     11         1       92.10
  1123     11         2       92.10
  1123     11         3       92.10
  1123     11         4       92.10
  1123     11         5       92.10
  1123     11         6       92.10
  1123     11         7       92.10
  1123     11         8       92.10
  1123     11         9       92.10
  1123     11        10       92.10
  1123     11        11       92.10
  1123     11        12       92.10
  1123     11        13       92.10
  1123     11        14       92.10
  1123     11        15       92.10
  1126      1         1        0.00
  1126      1         2        0.00
  1126      1         3        0.00
  1126      1         4        0.00
  1126      1         5        0.00
  1126      1         6        0.00
  1126      1         7        0.00
  1126      1         8        0.00
  1126      1         9        0.00
  1126      1        10        0.00
  1126      1        11        0.00
  1126      1        12        0.00
  1126      1        13        0.00
  1126      1        14        0.00
  1126      1        15        0.00
  1126      2         1        0.00
  1126      2         2        0.00
  1126      2         3        0.00
  1126      2         4        0.00
  1126      2         5        0.00
  1126      2         6        0.00
  1126      2         7        0.00
  1126      2         8        0.00
  1126      2         9        0.00
  1126      2        10        0.00
  1126      2        11        0.00
  1126      2        12        0.00
  1126      2        13        0.00
  1126      2        14        0.00
  1126      2        15        0.00
  1126      3         1        0.00
  1126      3         2        0.00
  1126      3         3        0.00
  1126      3         4        0.00
  1126      3         5        0.00
  1126      3         6        0.00
  1126      3         7        0.00
  1126      3         8        0.00
  1126      3         9        0.00
  1126      3        10        0.00
  1126      3        11        0.00
  1126      3        12        0.00
  1126      3        13        0.00
  1126      3        14        0.00
  1126      3        15        0.00
  1126      4         1        0.00
  1126      4         2        0.00
  1126      4         3        0.00
  1126      4         4        0.00
  1126      4         5        0.00
  1126      4         6        0.00
  1126      4         7        0.00
  1126      4         8        0.00
  1126      4         9        0.00
  1126      4        10        0.00
  1126      4        11        0.00
  1126      4        12        0.00
  1126      4        13        0.00
  1126      4        14        0.00
  1126      4        15        0.00
  1126      5         1        0.00
  1126      5         2        0.00
  1126      5         3        0.00
  1126      5         4        0.00
  1126      5         5        0.00
  1126      5         6        0.00
  1126      5         7        0.00
  1126      5         8        0.00
  1126      5         9        0.00
  1126      5        10        0.00
  1126      5        11        0.00
  1126      5        12        0.00
  1126      5        13        0.00
  1126      5        14        0.00
  1126      5        15        0.00
  1126      6         1        0.00
  1126      6         2        0.00
  1126      6         3        0.00
  1126      6         4        0.00
  1126      6         5        0.00
  1126      6         6        0.00
  1126      6         7        0.00
  1126      6         8        0.00
  1126      6         9        0.00
  1126      6        10        0.00
  1126      6        11        0.00
  1126      6        12        0.00
  1126      6        13        0.00
  1126      6        14        0.00
  1126      6        15        0.00
  1126      7         1        0.00
  1126      7         2        0.00
  1126      7         3        0.00
  1126      7         4        0.00
  1126      7         5        0.00
  1126      7         6        0.00
  1126      7         7        0.00
  1126      7         8        0.00
  1126      7         9        0.00
  1126      7        10        0.00
  1126      7        11        0.00
  1126      7        12        0.00
  1126      7        13        0.00
  1126      7        14        0.00
  1126      7        15        0.00
  1126      8         1        0.00
  1126      8         2        0.00
  1126      8         3        0.00
  1126      8         4        0.00
  1126      8         5        0.00
  1126      8         6        0.00
  1126      8         7        0.00
  1126      8         8        0.00
  1126      8         9        0.00
  1126      8        10        0.00
  1126      8        11        0.00
  1126      8        12        0.00
  1126      8        13        0.00
  1126      8        14        0.00
  1126      8        15        0.00
  1126      9         1       73.84
  1126      9         2       73.84
  1126      9         3       73.84
  1126      9         4       73.84
  1126      9         5       73.84
  1126      9         6       73.84
  1126      9         7       73.84
  1126      9         8       73.84
  1126      9         9       73.84
  1126      9        10       73.84
  1126      9        11       73.84
  1126      9        12       73.84
  1126      9        13       73.84
  1126      9        14       73.84
  1126      9        15       73.84
  1126     10         1      112.29
  1126     10         2      112.29
  1126     10         3      112.29
  1126     10         4      112.29
  1126     10         5      112.29
  1126     10         6      112.29
  1126     10         7      112.29
  1126     10         8      112.29
  1126     10         9      112.29
  1126     10        10      112.29
  1126     10        11      112.29
  1126     10        12      112.29
  1126     10        13      112.29
  1126     10        14      112.29
  1126     10        15      112.29
  1126     11         1      100.76
  1126     11         2      100.76
  1126     11         3      100.76
  1126     11         4      100.76
  1126     11         5      100.76
  1126     11         6      100.76
  1126     11         7      100.76
  1126     11         8      100.76
  1126     11         9      100.76
  1126     11        10      100.76
  1126     11        11      100.76
  1126     11        12      100.76
  1126     11        13      100.76
  1126     11        14      100.76
  1126     11        15      100.76
  1129      1         1        0.00
  1129      1         2        0.00
  1129      1         3        0.00
  1129      1         4        0.00
  1129      1         5        0.00
  1129      1         6        0.00
  1129      1         7        0.00
  1129      1         8        0.00
  1129      1         9        0.00
  1129      1        10        0.00
  1129      1        11        0.00
  1129      1        12        0.00
  1129      1        13        0.00
  1129      1        14        0.00
  1129      1        15        0.00
  1129      2         1        0.00
  1129      2         2        0.00
  1129      2         3        0.00
  1129      2         4        0.00
  1129      2         5        0.00
  1129      2         6        0.00
  1129      2         7        0.00
  1129      2         8        0.00
  1129      2         9        0.00
  1129      2        10        0.00
  1129      2        11        0.00
  1129      2        12        0.00
  1129      2        13        0.00
  1129      2        14        0.00
  1129      2        15        0.00
  1129      3         1        0.00
  1129      3         2        0.00
  1129      3         3        0.00
  1129      3         4        0.00
  1129      3         5        0.00
  1129      3         6        0.00
  1129      3         7        0.00
  1129      3         8        0.00
  1129      3         9        0.00
  1129      3        10        0.00
  1129      3        11        0.00
  1129      3        12        0.00
  1129      3        13        0.00
  1129      3        14        0.00
  1129      3        15        0.00
  1129      4         1        0.00
  1129      4         2        0.00
  1129      4         3        0.00
  1129      4         4        0.00
  1129      4         5        0.00
  1129      4         6        0.00
  1129      4         7        0.00
  1129      4         8        0.00
  1129      4         9        0.00
  1129      4        10        0.00
  1129      4        11        0.00
  1129      4        12        0.00
  1129      4        13        0.00
  1129      4        14        0.00
  1129      4        15        0.00
  1129      5         1        0.00
  1129      5         2        0.00
  1129      5         3        0.00
  1129      5         4        0.00
  1129      5         5        0.00
  1129      5         6        0.00
  1129      5         7        0.00
  1129      5         8        0.00
  1129      5         9        0.00
  1129      5        10        0.00
  1129      5        11        0.00
  1129      5        12        0.00
  1129      5        13        0.00
  1129      5        14        0.00
  1129      5        15        0.00
  1129      6         1        0.00
  1129      6         2        0.00
  1129      6         3        0.00
  1129      6         4        0.00
  1129      6         5        0.00
  1129      6         6        0.00
  1129      6         7        0.00
  1129      6         8        0.00
  1129      6         9        0.00
  1129      6        10        0.00
  1129      6        11        0.00
  1129      6        12        0.00
  1129      6        13        0.00
  1129      6        14        0.00
  1129      6        15        0.00
  1129      7         1        0.00
  1129      7         2        0.00
  1129      7         3        0.00
  1129      7         4        0.00
  1129      7         5        0.00
  1129      7         6        0.00
  1129      7         7        0.00
  1129      7         8        0.00
  1129      7         9        0.00
  1129      7        10        0.00
  1129      7        11        0.00
  1129      7        12        0.00
  1129      7        13        0.00
  1129      7        14        0.00
  1129      7        15        0.00
  1129      8         1        0.00
  1129      8         2        0.00
  1129      8         3        0.00
  1129      8         4        0.00
  1129      8         5        0.00
  1129      8         6        0.00
  1129      8         7        0.00
  1129      8         8        0.00
  1129      8         9        0.00
  1129      8        10        0.00
  1129      8        11        0.00
  1129      8        12        0.00
  1129      8        13        0.00
  1129      8        14        0.00
  1129      8        15        0.00
  1129      9         1       77.02
  1129      9         2       77.02
  1129      9         3       77.02
  1129      9         4       77.02
  1129      9         5       77.02
  1129      9         6       77.02
  1129      9         7       77.02
  1129      9         8       77.02
  1129      9         9       77.02
  1129      9        10       77.02
  1129      9        11       77.02
  1129      9        12       77.02
  1129      9        13       77.02
  1129      9        14       77.02
  1129      9        15       77.02
  1129     10         1      119.15
  1129     10         2      119.15
  1129     10         3      119.15
  1129     10         4      119.15
  1129     10         5      119.15
  1129     10         6      119.15
  1129     10         7      119.15
  1129     10         8      119.15
  1129     10         9      119.15
  1129     10        10      119.15
  1129     10        11      119.15
  1129     10        12      119.15
  1129     10        13      119.15
  1129     10        14      119.15
  1129     10        15      119.15
  1129     11         1      107.83
  1129     11         2      107.83
  1129     11         3      107.83
  1129     11         4      107.83
  1129     11         5      107.83
  1129     11         6      107.83
  1129     11         7      107.83
  1129     11         8      107.83
  1129     11         9      107.83
  1129     11        10      107.83
  1129     11        11      107.83
  1129     11        12      107.83
  1129     11        13      107.83
  1129     11        14      107.83
  1129     11        15      107.83
  1362      1         1        0.00
  1362      1         2        0.00
  1362      1         3        0.00
  1362      1         4        0.00
  1362      1         5        0.00
  1362      1         6        0.00
  1362      1         7        0.00
  1362      1         8        0.00
  1362      1         9        0.00
  1362      1        10        0.00
  1362      1        11        0.00
  1362      1        12        0.00
  1362      1        13        0.00
  1362      1        14        0.00
  1362      1        15        0.00
  1362      2         1        0.00
  1362      2         2        0.00
  1362      2         3        0.00
  1362      2         4        0.00
  1362      2         5        0.00
  1362      2         6        0.00
  1362      2         7        0.00
  1362      2         8        0.00
  1362      2         9        0.00
  1362      2        10        0.00
  1362      2        11        0.00
  1362      2        12        0.00
  1362      2        13        0.00
  1362      2        14        0.00
  1362      2        15        0.00
  1362      3         1        0.00
  1362      3         2        0.00
  1362      3         3        0.00
  1362      3         4        0.00
  1362      3         5        0.00
  1362      3         6        0.00
  1362      3         7        0.00
  1362      3         8        0.00
  1362      3         9        0.00
  1362      3        10        0.00
  1362      3        11        0.00
  1362      3        12        0.00
  1362      3        13        0.00
  1362      3        14        0.00
  1362      3        15        0.00
  1362      4         1        0.00
  1362      4         2        0.00
  1362      4         3        0.00
  1362      4         4        0.00
  1362      4         5        0.00
  1362      4         6        0.00
  1362      4         7        0.00
  1362      4         8        0.00
  1362      4         9        0.00
  1362      4        10        0.00
  1362      4        11        0.00
  1362      4        12        0.00
  1362      4        13        0.00
  1362      4        14        0.00
  1362      4        15        0.00
  1362      5         1        0.00
  1362      5         2        0.00
  1362      5         3        0.00
  1362      5         4        0.00
  1362      5         5        0.00
  1362      5         6        0.00
  1362      5         7        0.00
  1362      5         8        0.00
  1362      5         9        0.00
  1362      5        10        0.00
  1362      5        11        0.00
  1362      5        12        0.00
  1362      5        13        0.00
  1362      5        14        0.00
  1362      5        15        0.00
  1362      6         1        0.00
  1362      6         2        0.00
  1362      6         3        0.00
  1362      6         4        0.00
  1362      6         5        0.00
  1362      6         6        0.00
  1362      6         7        0.00
  1362      6         8        0.00
  1362      6         9        0.00
  1362      6        10        0.00
  1362      6        11        0.00
  1362      6        12        0.00
  1362      6        13        0.00
  1362      6        14        0.00
  1362      6        15        0.00
  1362      7         1       50.66
  1362      7         2       50.66
  1362      7         3       50.66
  1362      7         4       50.66
  1362      7         5       50.66
  1362      7         6       50.66
  1362      7         7       50.66
  1362      7         8       50.66
  1362      7         9       50.66
  1362      7        10       50.66
  1362      7        11       50.66
  1362      7        12       50.66
  1362      7        13       50.66
  1362      7        14       50.66
  1362      7        15       50.66
  1362      8         1       31.67
  1362      8         2       47.38
  1362      8         3       37.38
  1362      8         4       46.40
  1362      8         5       39.69
  1362      8         6       40.39
  1362      8         7       28.50
  1362      8         8       46.31
  1362      8         9       46.72
  1362      8        10       33.85
  1362      8        11       24.27
  1362      8        12       34.26
  1362      8        13       46.36
  1362      8        14       24.67
  1362      8        15       22.23
  1362      9         1       61.41
  1362      9         2       51.12
  1362      9         3       41.35
  1362      9         4       56.41
  1362      9         5       46.56
  1362      9         6       29.91
  1362      9         7       46.65
  1362      9         8       49.74
  1362      9         9       39.42
  1362      9        10       55.68
  1362      9        11       49.26
  1362      9        12       52.98
  1362      9        13       41.39
  1362      9        14       56.85
  1362      9        15       52.31
  1362     10         1       89.85
  1362     10         2       88.99
  1362     10         3       89.59
  1362     10         4       87.68
  1362     10         5       90.61
  1362     10         6       89.12
  1362     10         7       94.07
  1362     10         8       87.78
  1362     10         9       88.47
  1362     10        10       88.46
  1362     10        11       97.81
  1362     10        12       83.52
  1362     10        13       92.23
  1362     10        14       89.80
  1362     10        15       94.69
  1362     11         1       79.88
  1362     11         2       81.85
  1362     11         3       79.69
  1362     11         4       79.64
  1362     11         5       83.59
  1362     11         6       87.85
  1362     11         7       79.59
  1362     11         8       79.66
  1362     11         9       79.67
  1362     11        10       84.43
  1362     11        11       85.04
  1362     11        12       84.45
  1362     11        13       80.80
  1362     11        14       86.75
  1362     11        15       83.24
  1365      1         1        0.00
  1365      1         2        0.00
  1365      1         3        0.00
  1365      1         4        0.00
  1365      1         5        0.00
  1365      1         6        0.00
  1365      1         7        0.00
  1365      1         8        0.00
  1365      1         9        0.00
  1365      1        10        0.00
  1365      1        11        0.00
  1365      1        12        0.00
  1365      1        13        0.00
  1365      1        14        0.00
  1365      1        15        0.00
  1365      2         1        0.00
  1365      2         2        0.00
  1365      2         3        0.00
  1365      2         4        0.00
  1365      2         5        0.00
  1365      2         6        0.00
  1365      2         7        0.00
  1365      2         8        0.00
  1365      2         9        0.00
  1365      2        10        0.00
  1365      2        11        0.00
  1365      2        12        0.00
  1365      2        13        0.00
  1365      2        14        0.00
  1365      2        15        0.00
  1365      3         1        0.00
  1365      3         2        0.00
  1365      3         3        0.00
  1365      3         4        0.00
  1365      3         5        0.00
  1365      3         6        0.00
  1365      3         7        0.00
  1365      3         8        0.00
  1365      3         9        0.00
  1365      3        10        0.00
  1365      3        11        0.00
  1365      3        12        0.00
  1365      3        13        0.00
  1365      3        14        0.00
  1365      3        15        0.00
  1365      4         1        0.00
  1365      4         2        0.00
  1365      4         3        0.00
  1365      4         4        0.00
  1365      4         5        0.00
  1365      4         6        0.00
  1365      4         7        0.00
  1365      4         8        0.00
  1365      4         9        0.00
  1365      4        10        0.00
  1365      4        11        0.00
  1365      4        12        0.00
  1365      4        13        0.00
  1365      4        14        0.00
  1365      4        15        0.00
  1365      5         1        0.00
  1365      5         2        0.00
  1365      5         3        0.00
  1365      5         4        0.00
  1365      5         5        0.00
  1365      5         6        0.00
  1365      5         7        0.00
  1365      5         8        0.00
  1365      5         9        0.00
  1365      5        10        0.00
  1365      5        11        0.00
  1365      5        12        0.00
  1365      5        13        0.00
  1365      5        14        0.00
  1365      5        15        0.00
  1365      6         1        0.00
  1365      6         2        0.00
  1365      6         3        0.00
  1365      6         4        0.00
  1365      6         5        0.00
  1365      6         6        0.00
  1365      6         7        0.00
  1365      6         8        0.00
  1365      6         9        0.00
  1365      6        10        0.00
  1365      6        11        0.00
  1365      6        12        0.00
  1365      6        13        0.00
  1365      6        14        0.00
  1365      6        15        0.00
  1365      7         1        0.00
  1365      7         2        0.00
  1365      7         3        0.00
  1365      7         4        0.00
  1365      7         5        0.00
  1365      7         6        0.00
  1365      7         7        0.00
  1365      7         8        0.00
  1365      7         9        0.00
  1365      7        10        0.00
  1365      7        11        0.00
  1365      7        12        0.00
  1365      7        13        0.00
  1365      7        14        0.00
  1365      7        15        0.00
  1365      8         1       62.05
  1365      8         2       62.05
  1365      8         3       62.05
  1365      8         4       62.05
  1365      8         5       62.05
  1365      8         6       62.05
  1365      8         7       62.05
  1365      8         8       62.05
  1365      8         9       62.05
  1365      8        10       62.05
  1365      8        11       62.05
  1365      8        12       62.05
  1365      8        13       62.05
  1365      8        14       62.05
  1365      8        15       62.05
  1365      9         1       60.26
  1365      9         2       60.26
  1365      9         3       60.26
  1365      9         4       60.26
  1365      9         5       60.26
  1365      9         6       60.26
  1365      9         7       60.26
  1365      9         8       60.26
  1365      9         9       60.26
  1365      9        10       60.26
  1365      9        11       60.26
  1365      9        12       60.26
  1365      9        13       60.26
  1365      9        14       60.26
  1365      9        15       60.26
  1365     10         1       97.83
  1365     10         2       97.83
  1365     10         3       97.83
  1365     10         4       97.83
  1365     10         5       97.83
  1365     10         6       97.83
  1365     10         7       97.83
  1365     10         8       97.83
  1365     10         9       97.83
  1365     10        10       97.83
  1365     10        11       97.83
  1365     10        12       97.83
  1365     10        13       97.83
  1365     10        14       97.83
  1365     10        15       97.83
  1365     11         1       88.25
  1365     11         2       88.25
  1365     11         3       88.25
  1365     11         4       88.25
  1365     11         5       88.25
  1365     11         6       88.25
  1365     11         7       88.25
  1365     11         8       88.25
  1365     11         9       88.25
  1365     11        10       88.25
  1365     11        11       88.25
  1365     11        12       88.25
  1365     11        13       88.25
  1365     11        14       88.25
  1365     11        15       88.25
  1368      1         1        0.00
  1368      1         2        0.00
  1368      1         3        0.00
  1368      1         4        0.00
  1368      1         5        0.00
  1368      1         6        0.00
  1368      1         7        0.00
  1368      1         8        0.00
  1368      1         9        0.00
  1368      1        10        0.00
  1368      1        11        0.00
  1368      1        12        0.00
